station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CYYQ,2021-12-14 06:00,1.40,-2.20,84.43,330.00,13.00,0.00,30.28,1025.90,15.00,M,OVC,M,M,M,1100.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-17.63,CYYQ 140600Z 33013KT 15SM -SN DRSN OVC011 M17/M19 A3028 RMK SC8 SLP259,M
CYYQ,2021-12-14 06:16,1.40,-2.20,84.43,340.00,11.00,0.00,30.29,1026.30,15.00,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,-16.20,CYYQ 140616Z 34011KT 15SM OVC011 M17/M19 A3029 RMK SC8 SLP263,M
CYYQ,2021-12-14 07:00,-2.20,-7.60,77.14,310.00,6.00,0.00,30.30,1026.60,15.00,M,BKN,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,-15.66,CYYQ 140700Z 31006KT 15SM BKN011 M19/M22 A3030 RMK SC7 SLP266,M
CYYQ,2021-12-14 07:54,-5.80,-9.40,83.91,290.00,7.00,0.00,30.33,1027.50,15.00,M,SCT,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,-21.30,CYYQ 140754Z 29007KT 15SM SCT011 M21/M23 A3033 RMK SC3 SLP275,M
CYYQ,2021-12-14 08:00,-5.80,-9.40,83.91,290.00,6.00,0.00,30.33,1027.80,15.00,M,SCT,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,-19.99,CYYQ 140800Z 29006KT 15SM SCT011 M21/M23 A3033 RMK SC4 SLP278,M
CYYQ,2021-12-14 09:00,-7.60,-13.00,76.59,270.00,6.00,0.00,30.33,1027.80,15.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,-22.16,CYYQ 140900Z 27006KT 15SM FEW080 M22/M25 A3033 RMK AC1 SLP278,M
CYYQ,2021-12-14 10:00,-9.40,-13.00,83.64,270.00,5.00,0.00,30.36,1028.80,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-22.77,CYYQ 141000Z 27005KT 15SM SKC M23/M25 A3036 RMK SLP288,M
CYYQ,2021-12-14 11:00,-9.40,-14.80,76.40,260.00,5.00,0.00,30.35,1028.50,15.00,M,FEW,M,M,M,16000.00,M,M,M,M,M,M,M,M,M,M,-22.77,CYYQ 141100Z 26005KT 15SM FEW160 M23/M26 A3035 RMK AC2 SLP285,M
CYYQ,2021-12-14 12:00,-11.20,-14.80,83.51,220.00,4.00,0.00,30.36,1028.60,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-23.03,CYYQ 141200Z 22004KT 15SM SKC M24/M26 A3036 RMK SLP286,M
CYYQ,2021-12-14 13:00,-13.00,-16.60,83.37,200.00,6.00,0.00,30.35,1028.50,15.00,M,SCT,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,-28.67,CYYQ 141300Z 20006KT 15SM SCT130 M25/M27 A3035 RMK AC4 SLP285,M
CYYQ,2021-12-14 14:00,-9.40,-13.00,83.64,180.00,5.00,0.00,30.33,1027.80,15.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,-22.77,CYYQ 141400Z 18005KT 15SM BKN100 M23/M25 A3033 RMK AC5 SLP278,M
CYYQ,2021-12-14 15:00,-5.80,-9.40,83.91,170.00,4.00,0.00,30.32,1027.40,15.00,M,BKN,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,-16.72,CYYQ 141500Z 17004KT 15SM BKN075 M21/M23 A3032 RMK AC7 SLP274,M
CYYQ,2021-12-14 16:00,-2.20,-7.60,77.14,140.00,8.00,0.00,30.30,1026.70,15.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,-18.02,CYYQ 141600Z 14008KT 15SM OVC070 M19/M22 A3030 RMK AC8 SLP267,M
CYYQ,2021-12-14 17:00,-2.20,-5.80,84.17,160.00,7.00,0.00,30.30,1026.80,15.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,-16.91,CYYQ 141700Z 16007KT 15SM BKN070 M19/M21 A3030 RMK AC7 SLP268,M
CYYQ,2021-12-14 18:00,1.40,-4.00,77.49,160.00,13.00,0.00,30.24,1024.60,3.00,M,SCT,OVC,M,M,4800.00,11000.00,M,M,-SN,M,M,M,M,M,M,-17.63,CYYQ 141800Z 16013KT 3SM -SN SCT048 OVC110 M17/M20 A3024 RMK SC3AC5 SLP246,M
CYYQ,2021-12-14 19:00,3.20,-2.20,77.67,160.00,12.00,0.00,30.21,1023.60,8.00,M,OVC,M,M,M,4000.00,M,M,M,-SN,M,M,M,M,M,M,-14.65,CYYQ 141900Z 16012KT 8SM -SN OVC040 M16/M19 A3021 RMK SC8 SLP236,M
CYYQ,2021-12-14 20:00,3.20,-0.40,84.56,150.00,14.00,0.00,30.17,1022.10,5.00,M,OVC,M,M,M,4200.00,M,M,M,-SN,M,M,M,M,M,M,-15.96,CYYQ 142000Z 15014KT 5SM -SN OVC042 M16/M18 A3017 RMK SC8 PRESFR SLP221,M
CYYQ,2021-12-14 20:35,5.00,-0.40,77.84,170.00,12.00,0.00,30.15,1021.60,2.00,M,BKN,OVC,M,M,11000.00,15000.00,M,M,-SN,M,M,M,M,M,M,-12.36,CYYQ 142035Z 17012KT 2SM -SN BKN110 OVC150 M15/M18 A3015 RMK AC7AC1 SLP216,M
CYYQ,2021-12-14 21:00,5.00,1.40,84.68,180.00,11.00,0.00,30.15,1021.50,2.00,16.00,OVC,M,M,M,14000.00,M,M,M,-SN,M,M,M,M,M,M,-11.65,CYYQ 142100Z 18011G16KT 2SM -SN OVC140 M15/M17 A3015 RMK AC8 SLP215,M
CYYQ,2021-12-14 22:00,5.00,1.40,84.68,170.00,7.00,0.00,30.15,1021.40,2.00,M,OVC,M,M,M,15000.00,M,M,M,-SN,M,M,M,M,M,M,-8.13,CYYQ 142200Z 17007KT 2SM -SN OVC150 M15/M17 A3015 RMK AC8 SLP214,M
CYYQ,2021-12-14 22:32,5.00,1.40,84.68,170.00,8.00,0.00,30.14,1021.30,4.00,M,OVC,M,M,M,14000.00,M,M,M,-SN,M,M,M,M,M,M,-9.15,CYYQ 142232Z 17008KT 4SM -SN OVC140 M15/M17 A3014 RMK AC8 SLP213,M
CYYQ,2021-12-14 23:00,5.00,1.40,84.68,160.00,9.00,0.00,30.14,1021.20,8.00,M,FEW,BKN,OVC,M,2300.00,9400.00,14000.00,M,-SN,M,M,M,M,M,M,-10.06,CYYQ 142300Z 16009KT 8SM -SN FEW023 BKN094 OVC140 M15/M17 A3014 RMK SC2AC5AC1 SLP212,M
CYYQ,2021-12-15 00:00,6.80,3.20,84.80,180.00,7.00,0.00,30.12,1020.40,15.00,M,OVC,M,M,M,8500.00,M,M,M,-SN,M,M,M,M,M,M,-5.94,CYYQ 150000Z 18007KT 15SM -SN OVC085 M14/M16 A3012 RMK AC8 SLP204,M
CYYQ,2021-12-15 00:05,6.80,1.40,78.01,180.00,8.00,0.00,30.12,1020.40,15.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,-6.93,CYYQ 150005Z 18008KT 15SM OVC085 M14/M17 A3012 RMK AC8 SLP204,M
CYYQ,2021-12-15 01:00,3.20,-0.40,84.56,170.00,6.00,0.00,30.08,1019.20,15.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,-9.16,CYYQ 150100Z 17006KT 15SM SCT085 M16/M18 A3008 RMK AC3 SLP192,M
CYYQ,2021-12-15 02:00,1.40,-0.40,91.92,140.00,5.00,0.00,30.06,1018.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.95,CYYQ 150200Z 14005KT 15SM SKC M17/M18 A3006 RMK SLP184,M
CYYQ,2021-12-15 03:00,1.40,-0.40,91.92,130.00,3.00,0.00,30.03,1017.40,15.00,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,-6.29,CYYQ 150300Z 13003KT 15SM BKN018 M17/M18 A3003 RMK SC6 SLP174,M
CYYQ,2021-12-15 04:00,1.40,-2.20,84.43,100.00,4.00,0.00,30.00,1016.40,15.00,M,SCT,BKN,M,M,1800.00,14000.00,M,M,M,M,M,M,M,M,M,-8.31,CYYQ 150400Z 10004KT 15SM SCT018 BKN140 M17/M19 A3000 RMK SC4AC3 SLP164,M
CYYQ,2021-12-15 05:00,3.20,-0.40,84.56,50.00,6.00,0.00,29.96,1015.10,15.00,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,-9.16,CYYQ 150500Z 05006KT 15SM FEW010 M16/M18 A2996 RMK SF2 SLP151,M
CYYQ,2021-12-15 06:00,8.60,5.00,84.93,30.00,13.00,0.00,29.94,1014.40,15.00,M,FEW,BKN,M,M,1000.00,2800.00,M,M,M,M,M,M,M,M,M,-8.41,CYYQ 150600Z 03013KT 15SM FEW010 BKN028 M13/M15 A2994 RMK SF2SC4 SLP144,M
CYYQ,2021-12-15 06:25,8.60,5.00,84.93,50.00,13.00,0.00,29.92,1013.70,15.00,M,BKN,OVC,M,M,1400.00,2800.00,M,M,-SN DRSN,M,M,M,M,M,M,-8.41,CYYQ 150625Z 05013KT 15SM -SN DRSN BKN014 OVC028 M13/M15 A2992 RMK SC6SC2 SLP137,M
CYYQ,2021-12-15 06:54,8.60,5.00,84.93,40.00,13.00,0.00,29.91,1013.30,2.50,M,OVC,M,M,M,1200.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-8.41,CYYQ 150654Z 04013KT 2 1/2SM -SN DRSN OVC012 M13/M15 A2991 RMK SC8 SLP133,M
CYYQ,2021-12-15 07:00,8.60,5.00,84.93,50.00,13.00,0.00,29.89,1012.90,2.00,M,OVC,M,M,M,1200.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-8.41,CYYQ 150700Z 05013KT 2SM -SN DRSN OVC012 M13/M15 A2989 RMK SC8 SLP129,M
CYYQ,2021-12-15 07:19,8.60,6.80,92.19,40.00,13.00,0.00,29.90,1013.00,1.50,M,OVC,M,M,M,1200.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-8.41,CYYQ 150719Z 04013KT 1 1/2SM -SN DRSN OVC012 M13/M14 A2990 RMK SC8 SLP130,M
CYYQ,2021-12-15 08:00,12.20,8.60,85.17,50.00,12.00,0.00,29.88,1012.50,2.00,17.00,OVC,M,M,M,1200.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-3.20,CYYQ 150800Z 05012G17KT 2SM -SN DRSN OVC012 M11/M13 A2988 RMK SC8 VIS VRB 1 1/2 - 2 1/2 SLP125,M
CYYQ,2021-12-15 09:00,12.20,10.40,92.32,60.00,13.00,0.00,29.83,1010.50,2.00,M,OVC,M,M,M,1200.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-3.80,CYYQ 150900Z 06013KT 2SM -SN DRSN OVC012 M11/M12 A2983 RMK SC8 VIS VRB 1 1/2 - 2 1/2 PRESFR SLP105,M
CYYQ,2021-12-15 09:06,12.20,10.40,92.32,50.00,13.00,0.00,29.83,1010.50,3.00,M,OVC,M,M,M,1200.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-3.80,CYYQ 150906Z 05013KT 3SM -SN DRSN OVC012 M11/M12 A2983 RMK SC8 SLP105,M
CYYQ,2021-12-15 10:00,14.00,10.40,85.28,50.00,12.00,0.00,29.81,1010.10,3.00,M,OVC,M,M,M,1200.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-0.91,CYYQ 151000Z 05012KT 3SM -SN DRSN OVC012 M10/M12 A2981 RMK SC8 PRESFR SLP101,M
CYYQ,2021-12-15 10:23,14.00,12.20,92.38,50.00,11.00,0.00,29.79,1009.40,2.50,M,OVC,M,M,M,1200.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-0.28,CYYQ 151023Z 05011KT 2 1/2SM -SN DRSN OVC012 M10/M11 A2979 RMK SC8 PRESFR SLP094,M
CYYQ,2021-12-15 10:44,14.00,12.20,92.38,60.00,11.00,0.00,29.76,1008.30,2.00,M,VV ,M,M,M,1000.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-0.28,CYYQ 151044Z 06011KT 2SM R33/5500VP6000FT/N -SN BLSN VV010 M10/M11 A2976 RMK SN8 PRESFR SLP083,M
CYYQ,2021-12-15 10:52,14.00,12.20,92.38,50.00,11.00,0.00,29.76,1008.30,1.50,M,VV ,M,M,M,1000.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-0.28,CYYQ 151052Z 05011KT 1 1/2SM -SN BLSN VV010 M10/M11 A2976 RMK SN8 SLP083,M
CYYQ,2021-12-15 11:00,14.00,12.20,92.38,50.00,11.00,0.00,29.75,1008.00,2.00,M,VV ,M,M,M,1000.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-0.28,CYYQ 151100Z 05011KT 2SM -SN BLSN VV010 M10/M11 A2975 RMK SN8 VIS VRB 1 1/2 - 2 1/2 SLP080,M
CYYQ,2021-12-15 11:16,14.00,12.20,92.38,40.00,15.00,0.00,29.73,1007.30,3.00,M,OVC,M,M,M,1500.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-2.56,CYYQ 151116Z 04015KT 3SM -SN DRSN OVC015 M10/M11 A2973 RMK SC8 PRESFR SLP073,M
CYYQ,2021-12-15 12:00,15.80,12.20,85.40,30.00,13.00,0.00,29.71,1006.70,6.00,M,OVC,M,M,M,1800.00,M,M,M,-SN DRSN,M,M,M,M,M,M,0.81,CYYQ 151200Z 03013KT 6SM -SN DRSN OVC018 M09/M11 A2971 RMK SC8 SLP067,M
CYYQ,2021-12-15 13:00,15.80,14.00,92.44,30.00,13.00,0.00,29.69,1006.00,3.00,M,OVC,M,M,M,1200.00,M,M,M,-SN DRSN,M,M,M,M,M,M,0.81,CYYQ 151300Z 03013KT 3SM -SN DRSN OVC012 M09/M10 A2969 RMK SC8 SLP060,M
CYYQ,2021-12-15 14:00,17.60,15.80,92.50,40.00,13.00,0.00,29.64,1004.30,4.00,M,OVC,M,M,M,2000.00,M,M,M,-SN DRSN,M,M,M,M,M,M,3.12,CYYQ 151400Z 04013KT 4SM -SN DRSN OVC020 M08/M09 A2964 RMK SC8 PRESFR SLP043,M
CYYQ,2021-12-15 15:00,19.40,17.60,92.57,50.00,7.00,0.00,29.63,1004.00,3.00,M,SCT,OVC,M,M,1300.00,13000.00,M,M,-SN DRSN,M,M,M,M,M,M,9.42,CYYQ 151500Z 05007KT 3SM -SN DRSN SCT013 OVC130 M07/M08 A2963 RMK SC4AC4 SLP040,M
CYYQ,2021-12-15 15:15,19.40,17.60,92.57,70.00,7.00,0.00,29.62,1003.70,1.50,M,VV ,M,M,M,900.00,M,M,M,-SN DRSN,M,M,M,M,M,M,9.42,CYYQ 151515Z 07007KT 1 1/2SM -SN DRSN VV009 M07/M08 A2962 RMK SN8 SLP037,M
CYYQ,2021-12-15 16:00,19.40,17.60,92.57,90.00,8.00,0.00,29.60,1003.00,1.50,M,VV ,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,8.59,CYYQ 151600Z 09008KT 1 1/2SM -SN VV015 M07/M08 A2960 RMK SN8 SLP030,M
CYYQ,2021-12-15 16:40,19.40,17.60,92.57,100.00,9.00,0.00,29.59,1002.70,1.50,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,7.85,CYYQ 151640Z 10009KT 1 1/2SM -SN VV010 M07/M08 A2959 RMK SN8 SLP027,M
CYYQ,2021-12-15 17:00,19.40,17.60,92.57,90.00,8.00,0.00,29.58,1002.30,1.50,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,8.59,CYYQ 151700Z 09008KT 1 1/2SM -SN VV010 M07/M08 A2958 RMK SN8 SLP023,M
CYYQ,2021-12-15 17:13,19.40,17.60,92.57,100.00,8.00,0.00,29.59,1002.40,4.00,M,SCT,OVC,M,M,6000.00,7200.00,M,M,-SN,M,M,M,M,M,M,8.59,CYYQ 151713Z 10008KT 4SM -SN SCT060 OVC072 M07/M08 A2959 RMK SC4AC4 SLP024,M
CYYQ,2021-12-15 17:31,19.40,17.60,92.57,100.00,8.00,0.00,29.57,1002.00,3.00,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,8.59,CYYQ 151731Z 10008KT 3SM -SN VV010 M07/M08 A2957 RMK SN8 VIS VRB 2-4 SLP020,M
CYYQ,2021-12-15 17:39,19.40,17.60,92.57,100.00,8.00,0.00,29.57,1001.90,1.00,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,8.59,CYYQ 151739Z 10008KT 1SM R33/P6000FT/D -SN VV010 M07/M08 A2957 RMK SN8 SLP019,M
CYYQ,2021-12-15 18:00,19.40,17.60,92.57,110.00,7.00,0.00,29.58,1002.20,1.00,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,9.42,CYYQ 151800Z 11007KT 1SM R33/P6000FT/U -SN VV010 M07/M08 A2958 RMK SN8 SLP022,M
CYYQ,2021-12-15 19:00,19.40,17.60,92.57,110.00,10.00,0.00,29.51,999.90,1.50,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,7.17,CYYQ 151900Z 11010KT 1 1/2SM -SN VV010 M07/M08 A2951 RMK SN8 SLP999,M
CYYQ,2021-12-15 19:20,19.40,17.60,92.57,110.00,7.00,0.00,29.52,1000.30,2.00,M,OVC,M,M,M,4600.00,M,M,M,-SN,M,M,M,M,M,M,9.42,CYYQ 151920Z 11007KT 2SM -SN OVC046 M07/M08 A2952 RMK SC8 SLP003,M
CYYQ,2021-12-15 19:51,19.40,17.60,92.57,110.00,6.00,0.00,29.51,999.70,15.00,M,BKN,OVC,M,M,7000.00,11000.00,M,M,-SN,M,M,M,M,M,M,10.36,CYYQ 151951Z 11006KT 15SM -SN BKN070 OVC110 M07/M08 A2951 RMK AC7AC1 SLP997,M
CYYQ,2021-12-15 20:00,19.40,17.60,92.57,120.00,6.00,0.00,29.51,999.80,15.00,M,BKN,OVC,M,M,7500.00,9600.00,M,M,-SN,M,M,M,M,M,M,10.36,CYYQ 152000Z 12006KT 15SM -SN BKN075 OVC096 M07/M08 A2951 RMK AC7AC1 SLP998,M
CYYQ,2021-12-15 20:33,19.40,17.60,92.57,110.00,5.00,0.00,29.49,999.20,2.00,M,VV ,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,11.43,CYYQ 152033Z 11005KT 2SM -SN VV015 M07/M08 A2949 RMK SN8 SLP992,M
CYYQ,2021-12-15 21:00,19.40,17.60,92.57,110.00,4.00,0.00,29.49,999.30,3.00,M,OVC,M,M,M,13000.00,M,M,M,-SN,M,M,M,M,M,M,12.71,CYYQ 152100Z 11004KT 3SM -SN OVC130 M07/M08 A2949 RMK AS8 VIS VRB 2-4 SLP993,M
CYYQ,2021-12-15 21:31,19.40,17.60,92.57,100.00,3.00,0.00,29.48,998.90,1.00,M,VV ,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,14.28,CYYQ 152131Z 10003KT 1SM R33/4500VP6000FT/D -SN VV015 M07/M08 A2948 RMK SN8 SLP989,M
CYYQ,2021-12-15 22:00,19.40,17.60,92.57,0.00,0.00,0.00,29.49,999.00,1.00,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,19.40,CYYQ 152200Z 00000KT 1SM R33/P6000FT/D -SN VV010 M07/M08 A2949 RMK SN8 SLP990,M
CYYQ,2021-12-15 23:00,19.40,17.60,92.57,320.00,2.00,0.00,29.48,998.60,1.00,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,19.40,CYYQ 152300Z 32002KT 1SM R33/P6000FT/N -SN VV010 M07/M08 A2948 RMK SN8 SLP986,M
CYYQ,2021-12-16 00:00,19.40,17.60,92.57,320.00,3.00,0.00,29.45,997.60,1.00,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,14.28,CYYQ 160000Z 32003KT 1SM R33/P6000FT/D -SN VV010 M07/M08 A2945 RMK SN8 SLP976,M
CYYQ,2021-12-16 01:00,19.40,17.60,92.57,300.00,2.00,0.00,29.42,996.60,1.00,M,VV ,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,19.40,CYYQ 160100Z 30002KT 1SM R33/P6000FT/N -SN VV010 M07/M08 A2942 RMK SN8 SLP966,M
CYYQ,2021-12-16 01:35,17.60,17.60,100.00,290.00,3.00,0.00,29.41,996.40,1.75,M,VV ,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,12.23,CYYQ 160135Z 29003KT 1 3/4SM -SN VV015 M08/M08 A2941 RMK SN8 SLP964,M
CYYQ,2021-12-16 02:00,19.40,17.60,92.57,300.00,4.00,0.00,29.41,996.20,1.75,M,VV ,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,12.71,CYYQ 160200Z 30004KT 1 3/4SM -SN VV015 M07/M08 A2941 RMK SN8 VIS VRB 1 1/4 - 2 1/4 SLP962,M
CYYQ,2021-12-16 03:00,17.60,15.80,92.50,280.00,3.00,0.00,29.39,995.70,2.00,M,VV ,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,12.23,CYYQ 160300Z 28003KT 2SM -SN VV015 M08/M09 A2939 RMK SN8 SLP957,M
CYYQ,2021-12-16 04:00,17.60,15.80,92.50,290.00,5.00,0.00,29.36,994.70,2.00,M,OVC,M,M,M,2000.00,M,M,M,-SN,M,M,M,M,M,M,9.29,CYYQ 160400Z 29005KT 2SM -SN OVC020 M08/M09 A2936 RMK SC8 SLP947,M
CYYQ,2021-12-16 04:08,17.60,15.80,92.50,300.00,5.00,0.00,29.35,994.50,3.00,M,OVC,M,M,M,2000.00,M,M,M,-SN,M,M,M,M,M,M,9.29,CYYQ 160408Z 30005KT 3SM -SN OVC020 M08/M09 A2935 RMK SC8 SLP945,M
CYYQ,2021-12-16 04:50,15.80,15.80,100.00,300.00,5.00,0.00,29.35,994.20,12.00,M,FEW,OVC,M,M,600.00,7500.00,M,M,-SN,M,M,M,M,M,M,7.16,CYYQ 160450Z 30005KT 12SM -SN FEW006 OVC075 M09/M09 A2935 RMK SC2AC6 SLP942,M
CYYQ,2021-12-16 05:00,15.80,14.00,92.44,300.00,4.00,0.00,29.34,994.00,12.00,M,FEW,SCT,OVC,M,600.00,3200.00,7500.00,M,-SN,M,M,M,M,M,M,8.50,CYYQ 160500Z 30004KT 12SM -SN FEW006 SCT032 OVC075 M09/M10 A2934 RMK SC2SC2AC4 SLP940,M
CYYQ,2021-12-16 05:25,15.80,14.00,92.44,280.00,4.00,0.00,29.34,994.00,10.00,M,BKN,M,M,M,500.00,M,M,M,-SN,M,M,M,M,M,M,8.50,CYYQ 160525Z 28004KT 10SM -SN BKN005 M09/M10 A2934 RMK SC5 SLP940,M
CYYQ,2021-12-16 05:52,21.20,19.40,92.63,340.00,10.00,0.00,29.33,993.80,10.00,M,SCT,BKN,OVC,M,500.00,3500.00,7500.00,M,-SN,M,M,M,M,M,M,9.42,CYYQ 160552Z 34010KT 10SM -SN SCT005 BKN035 OVC075 M06/M07 A2933 RMK SC4SC3AC1 SLP938,M
CYYQ,2021-12-16 06:00,21.20,19.40,92.63,340.00,11.00,0.00,29.33,993.70,10.00,M,SCT,BKN,OVC,M,700.00,3500.00,7000.00,M,-SN,M,M,M,M,M,M,8.82,CYYQ 160600Z 34011KT 10SM -SN SCT007 BKN035 OVC070 M06/M07 A2933 RMK SC3SC3AC2 SLP937,M
CYYQ,2021-12-16 06:37,21.20,19.40,92.63,340.00,13.00,0.00,29.33,993.60,6.00,M,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,7.73,CYYQ 160637Z 34013KT 6SM -SN OVC009 M06/M07 A2933 RMK SC8 SLP936,M
CYYQ,2021-12-16 06:49,21.20,21.20,100.00,340.00,18.00,0.00,29.33,993.50,2.50,M,BKN,OVC,M,M,500.00,1300.00,M,M,-SN BLSN,M,M,M,M,M,M,5.53,CYYQ 160649Z 34018KT 2 1/2SM -SN BLSN BKN005 OVC013 M06/M06 A2933 RMK SC7SC1 SLP935,M
CYYQ,2021-12-16 07:00,21.20,19.40,92.63,340.00,17.00,0.00,29.32,993.40,2.50,M,OVC,M,M,M,500.00,M,M,M,-SN BLSN,M,M,M,M,M,M,5.93,CYYQ 160700Z 34017KT 2 1/2SM -SN BLSN OVC005 M06/M07 A2932 RMK SC8 SLP934,M
CYYQ,2021-12-16 07:44,19.40,17.60,92.57,350.00,27.00,0.00,29.33,993.50,1.50,33.00,OVC,M,M,M,600.00,M,M,M,-SN BLSN,M,M,M,M,M,M,0.17,CYYQ 160744Z 35027G33KT 1 1/2SM -SN BLSN OVC006 M07/M08 A2933 RMK SC8 SLP935,M
CYYQ,2021-12-16 08:00,17.60,15.80,92.50,350.00,27.00,0.00,29.33,993.80,1.50,35.00,OVC,M,M,M,600.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-2.28,CYYQ 160800Z 35027G35KT 1 1/2SM -SN BLSN OVC006 M08/M09 A2933 RMK SC8 SLP938,M
CYYQ,2021-12-16 08:05,17.60,15.80,92.50,350.00,30.00,0.00,29.33,993.80,1.00,35.00,OVC,M,M,M,600.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-3.11,CYYQ 160805Z 35030G35KT 1SM R33/P6000FT/D -SN BLSN OVC006 M08/M09 A2933 RMK SC8 SLP938,M
CYYQ,2021-12-16 08:12,17.60,15.80,92.50,350.00,31.00,0.00,29.33,993.80,0.75,38.00,OVC,M,M,M,800.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-3.38,CYYQ 160812Z 35031G38KT 3/4SM R33/3000VP6000FT/D -SN BLSN OVC008 M08/M09 A2933 RMK SC8 SLP938,M
CYYQ,2021-12-16 09:00,15.80,14.00,92.44,350.00,29.00,0.00,29.35,994.40,0.75,40.00,OVC,M,M,M,800.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-5.31,CYYQ 160900Z 35029G40KT 3/4SM R33/2600V3500FT/N -SN BLSN OVC008 M09/M10 A2935 RMK SC8 SLP944,M
CYYQ,2021-12-16 09:50,12.20,10.40,92.32,350.00,34.00,0.00,29.37,995.10,0.50,40.00,OVC,M,M,M,1000.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-11.63,CYYQ 160950Z 35034G40KT 1/2SM R33/2200V2400FT/N -SN BLSN OVC010 M11/M12 A2937 RMK SC8 SLP951,M
CYYQ,2021-12-16 10:00,12.20,10.40,92.32,350.00,32.00,0.00,29.38,995.40,0.50,40.00,OVC,M,M,M,1000.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-11.10,CYYQ 161000Z 35032G40KT 1/2SM R33/2200V3000FT/N -SN BLSN OVC010 M11/M12 A2938 RMK SC8 SLP954,M
CYYQ,2021-12-16 11:00,10.40,6.80,85.05,350.00,32.00,0.00,29.41,996.40,0.50,41.00,OVC,M,M,M,800.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-13.59,CYYQ 161100Z 35032G41KT 1/2SM R33/2400V3000FT/N -SN BLSN OVC008 M12/M14 A2941 RMK SC8 SLP964,M
CYYQ,2021-12-16 12:00,6.80,5.00,92.12,350.00,30.00,0.00,29.42,996.90,0.75,40.00,OVC,M,M,M,800.00,M,M,M,-SN BLSN,M,M,M,M,M,M,-17.97,CYYQ 161200Z 35030G40KT 3/4SM R33/2200V2600FT/N -SN BLSN OVC008 M14/M15 A2942 RMK SC8 SLP969,M
